COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
GALP;2,3;;;GALP_38;2;0,22501267198875;0,2001217159296;0,135155192184;;;
GALP;3,45;;;GALP_38;2;0,277294010112;0,173240589624745;0,122872851997983;;;
GALP;4,6;;;GALP_38;2;0,323927768736;0,173240589624745;0,122872851997983;;;
GALP;5,75;;;GALP_38;2;0,394211885184;0,173240589624745;0,122872851997983;;;
GALP;6,9;;;GALP_38;2;0,52068961836;0,1683444667446;0,11266178759424;;;
GALP;10,35;;;GALP_38;2;0,701499198087;0,168318340463693;0,11265503858064;;;
GALP;13,8;;;GALP_38;2;0,9041830569225;0,188472395449958;0,1277682055407;;;
GALP;17,25;;;GALP_38;2;1,1023037078175;0,188472395449958;0,1277682055407;;;
GALP;20,7;;;GALP_38;2;1,37488825058625;0,188472395449958;0,1277682055407;;;
GALP;1,15;;;GALP_39;2;0,18581409717;0,20456886517248;0,1381586408992;;;
GALP;2,3;;;GALP_39;2;0,2300129535885;0,20456886517248;0,1381586408992;;;
GALP;3,45;;;GALP_39;2;0,2834560992256;0,177090380505294;0,12560335982016;;;
GALP;4,6;;;GALP_39;2;0,3311261635968;0,177090380505294;0,12560335982016;;;
GALP;5,75;;;GALP_39;2;0,4029721492992;0,177090380505294;0,12560335982016;;;
GALP;6,9;;;GALP_39;2;0,532260498768;0,17208545489448;0,115165382874112;;;
GALP;10,35;;;GALP_39;2;0,7170880691556;0,172058748029553;0,115158483882432;;;
GALP;13,8;;;GALP_39;2;0,924276013743;0,192660670904402;0,13060749899716;;;
GALP;17,25;;;GALP_39;2;1,126799345769;0,192660670904402;0,13060749899716;;;
GALP;20,7;;;GALP_39;2;1,4054413228215;0,192660670904402;0,13060749899716;;;
GALP;1,15;;;GALP_40;2;0,18581409717;0,20456886517248;0,1381586408992;;;
GALP;2,3;;;GALP_40;2;0,2300129535885;0,20456886517248;0,1381586408992;;;
GALP;3,45;;;GALP_40;2;0,2834560992256;0,177090380505294;0,12560335982016;;;
GALP;4,6;;;GALP_40;2;0,3311261635968;0,177090380505294;0,12560335982016;;;
GALP;5,75;;;GALP_40;2;0,4029721492992;0,177090380505294;0,12560335982016;;;
GALP;6,9;;;GALP_40;2;0,532260498768;0,17208545489448;0,115165382874112;;;
GALP;10,35;;;GALP_40;2;0,7170880691556;0,172058748029553;0,115158483882432;;;
GALP;13,8;;;GALP_40;2;0,924276013743;0,192660670904402;0,13060749899716;;;
GALP;17,25;;;GALP_40;2;1,126799345769;0,192660670904402;0,13060749899716;;;
GALP;20,7;;;GALP_40;2;1,4054413228215;0,192660670904402;0,13060749899716;;;
GALP;1,15;;;GALP_41;2;0,189853534065;0,20901601441536;0,1411620896144;;;
GALP;2,3;;;GALP_41;2;0,23501323518825;0,20901601441536;0,1411620896144;;;
GALP;3,45;;;GALP_41;2;0,2896181883392;0,180940171385844;0,128333867642338;;;
GALP;4,6;;;GALP_41;2;0,3383245584576;0,180940171385844;0,128333867642338;;;
GALP;5,75;;;GALP_41;2;0,4117324134144;0,180940171385844;0,128333867642338;;;
GALP;6,9;;;GALP_41;2;0,543831379176;0,17582644304436;0,117668978153984;;;
GALP;10,35;;;GALP_41;2;0,7326769402242;0,175799155595412;0,117661929184224;;;
GALP;13,8;;;GALP_41;2;0,9443689705635;0,196848946358845;0,13344679245362;;;
GALP;17,25;;;GALP_41;2;1,1512949837205;0,196848946358845;0,13344679245362;;;
GALP;20,7;;;GALP_41;2;1,43599439505675;0,196848946358845;0,13344679245362;;;
GALP;1,15;;;GALP_42;2;0,189853534065;0,20901601441536;0,1411620896144;;;
GALP;2,3;;;GALP_42;2;0,23501323518825;0,20901601441536;0,1411620896144;;;
GALP;3,45;;;GALP_42;2;0,2896181883392;0,180940171385844;0,128333867642338;;;
GALP;4,6;;;GALP_42;2;0,3383245584576;0,180940171385844;0,128333867642338;;;
GALP;5,75;;;GALP_42;2;0,4117324134144;0,180940171385844;0,128333867642338;;;
GALP;6,9;;;GALP_42;2;0,543831379176;0,17582644304436;0,117668978153984;;;
GALP;10,35;;;GALP_42;2;0,7326769402242;0,175799155595412;0,117661929184224;;;
GALP;13,8;;;GALP_42;2;0,9443689705635;0,196848946358845;0,13344679245362;;;
GALP;17,25;;;GALP_42;2;1,1512949837205;0,196848946358845;0,13344679245362;;;
GALP;20,7;;;GALP_42;2;1,43599439505675;0,196848946358845;0,13344679245362;;;
GALP;1,15;;;GALP_43;2;0,18581409717;0,20456886517248;0,1381586408992;;;
GALP;2,3;;;GALP_43;2;0,2300129535885;0,20456886517248;0,1381586408992;;;
GALP;3,45;;;GALP_43;2;0,2834560992256;0,177090380505294;0,12560335982016;;;
GALP;4,6;;;GALP_43;2;0,3311261635968;0,177090380505294;0,12560335982016;;;
GALP;5,75;;;GALP_43;2;0,4029721492992;0,177090380505294;0,12560335982016;;;
GALP;6,9;;;GALP_43;2;0,532260498768;0,17208545489448;0,115165382874112;;;
GALP;10,35;;;GALP_43;2;0,7170880691556;0,172058748029553;0,115158483882432;;;
GALP;13,8;;;GALP_43;2;0,924276013743;0,192660670904402;0,13060749899716;;;
GALP;17,25;;;GALP_43;2;1,126799345769;0,192660670904402;0,13060749899716;;;
GALP;20,7;;;GALP_43;2;1,4054413228215;0,192660670904402;0,13060749899716;;;
GALP;1,15;;;GALP_44;2;0,18581409717;0,20456886517248;0,1381586408992;;;
GALP;2,3;;;GALP_44;2;0,2300129535885;0,20456886517248;0,1381586408992;;;
GALP;3,45;;;GALP_44;2;0,2834560992256;0,177090380505294;0,12560335982016;;;
GALP;4,6;;;GALP_44;2;0,3311261635968;0,177090380505294;0,12560335982016;;;
GALP;5,75;;;GALP_44;2;0,4029721492992;0,177090380505294;0,12560335982016;;;
GALP;6,9;;;GALP_44;2;0,532260498768;0,17208545489448;0,115165382874112;;;
GALP;10,35;;;GALP_44;2;0,7170880691556;0,172058748029553;0,115158483882432;;;
GALP;13,8;;;GALP_44;2;0,924276013743;0,192660670904402;0,13060749899716;;;
GALP;17,25;;;GALP_44;2;1,126799345769;0,192660670904402;0,13060749899716;;;
GALP;20,7;;;GALP_44;2;1,4054413228215;0,192660670904402;0,13060749899716;;;
GALP;1,15;;;GALP_45;2;0,18581409717;0,20456886517248;0,1381586408992;;;
GALP;2,3;;;GALP_45;2;0,2300129535885;0,20456886517248;0,1381586408992;;;
GALP;3,45;;;GALP_45;2;0,2834560992256;0,177090380505294;0,12560335982016;;;
GALP;4,6;;;GALP_45;2;0,3311261635968;0,177090380505294;0,12560335982016;;;
GALP;5,75;;;GALP_45;2;0,4029721492992;0,177090380505294;0,12560335982016;;;
GALP;6,9;;;GALP_45;2;0,532260498768;0,17208545489448;0,115165382874112;;;
GALP;10,35;;;GALP_45;2;0,7170880691556;0,172058748029553;0,115158483882432;;;
GALP;13,8;;;GALP_45;2;0,924276013743;0,192660670904402;0,13060749899716;;;
GALP;17,25;;;GALP_45;2;1,126799345769;0,192660670904402;0,13060749899716;;;
GALP;20,7;;;GALP_45;2;1,4054413228215;0,192660670904402;0,13060749899716;;;
GALP;1,15;;;GALP_46;2;0,18581409717;0,20456886517248;0,1381586408992;;;
GALP;2,3;;;GALP_46;2;0,2300129535885;0,20456886517248;0,1381586408992;;;
GALP;3,45;;;GALP_46;2;0,2834560992256;0,177090380505294;0,12560335982016;;;
GALP;4,6;;;GALP_46;2;0,3311261635968;0,177090380505294;0,12560335982016;;;
GALP;5,75;;;GALP_46;2;0,4029721492992;0,177090380505294;0,12560335982016;;;
GALP;6,9;;;GALP_46;2;0,532260498768;0,17208545489448;0,115165382874112;;;
GALP;10,35;;;GALP_46;2;0,7170880691556;0,172058748029553;0,115158483882432;;;
GALP;13,8;;;GALP_46;2;0,924276013743;0,192660670904402;0,13060749899716;;;
GALP;17,25;;;GALP_46;2;1,126799345769;0,192660670904402;0,13060749899716;;;
GALP;20,7;;;GALP_46;2;1,4054413228215;0,192660670904402;0,13060749899716;;;
GALP;1,15;;;GALP_49;2;0,18581409717;0,20456886517248;0,1381586408992;;;
GALP;2,3;;;GALP_49;2;0,2300129535885;0,20456886517248;0,1381586408992;;;
GALP;3,45;;;GALP_49;2;0,2834560992256;0,177090380505294;0,12560335982016;;;
GALP;4,6;;;GALP_49;2;0,3311261635968;0,177090380505294;0,12560335982016;;;
GALP;5,75;;;GALP_49;2;0,4029721492992;0,177090380505294;0,12560335982016;;;
GALP;6,9;;;GALP_49;2;0,532260498768;0,17208545489448;0,115165382874112;;;
GALP;10,35;;;GALP_49;2;0,7170880691556;0,172058748029553;0,115158483882432;;;
GALP;13,8;;;GALP_49;2;0,924276013743;0,192660670904402;0,13060749899716;;;
GALP;17,25;;;GALP_49;2;1,126799345769;0,192660670904402;0,13060749899716;;;
GALP;20,7;;;GALP_49;2;1,4054413228215;0,192660670904402;0,13060749899716;;;
GALP;1,15;;;GALP_52;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_52;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_52;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_52;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_52;2;0,43801320576;0,192789544027494;0,13692539110887;;;
GALP;6,9;;;GALP_52;2;0,5785440204;0,187349407494;0,1255797639936;;;
GALP;10,35;;;GALP_52;2;0,77944355343;0,187320378292992;0,1255722650896;;;
GALP;13,8;;;GALP_52;2;1,004647841025;0,209713772722176;0,142364672823;;;
GALP;17,25;;;GALP_52;2;1,224781897575;0,209713772722176;0,142364672823;;;
GALP;20,7;;;GALP_52;2;1,5276536117625;0,209713772722176;0,142364672823;;;
GALP;1,15;;;GALP_53;2;0,20197184475;0,222657462144;0,15057243576;;;
GALP;2,3;;;GALP_53;2;0,2500140799875;0,222657462144;0,15057243576;;;
GALP;3,45;;;GALP_53;2;0,30810445568;0,192789544027494;0,13692539110887;;;
GALP;4,6;;;GALP_53;2;0,35991974304;0,192789544027494;0,13692539110887;;;
GALP;5,75;;;GALP_53;2;0,43801320576;0,192789544027494;0,13692539110887;;;
GALP;6,9;;;GALP_53;2;0,5785440204;0,187349407494;0,1255797639936;;;
GALP;10,35;;;GALP_53;2;0,77944355343;0,187320378292992;0,1255722650896;;;
GALP;13,8;;;GALP_53;2;1,004647841025;0,209713772722176;0,142364672823;;;
GALP;17,25;;;GALP_53;2;1,224781897575;0,209713772722176;0,142364672823;;;
GALP;20,7;;;GALP_53;2;1,5276536117625;0,209713772722176;0,142364672823;;;
GALP;1,15;;;GALP_55;2;0,189853534065;0,20901601441536;0,1411620896144;;;
GALP;2,3;;;GALP_55;2;0,23501323518825;0,20901601441536;0,1411620896144;;;
GALP;3,45;;;GALP_55;2;0,2896181883392;0,180940171385844;0,128333867642338;;;
GALP;4,6;;;GALP_55;2;0,3383245584576;0,180940171385844;0,128333867642338;;;
GALP;5,75;;;GALP_55;2;0,4117324134144;0,180940171385844;0,128333867642338;;;
GALP;6,9;;;GALP_55;2;0,543831379176;0,17582644304436;0,117668978153984;;;
GALP;10,35;;;GALP_55;2;0,7326769402242;0,175799155595412;0,117661929184224;;;
GALP;13,8;;;GALP_55;2;0,9443689705635;0,196848946358845;0,13344679245362;;;
GALP;17,25;;;GALP_55;2;1,1512949837205;0,196848946358845;0,13344679245362;;;
GALP;20,7;;;GALP_55;2;1,43599439505675;0,196848946358845;0,13344679245362;;;
GALP;1,15;;;GALP_59;2;0,19389297096;0,21346316365824;0,1441655383296;;;
GALP;2,3;;;GALP_59;2;0,240013516788;0,21346316365824;0,1441655383296;;;
GALP;3,45;;;GALP_59;2;0,2957802774528;0,184789962266394;0,131064375464515;;;
GALP;4,6;;;GALP_59;2;0,3455229533184;0,184789962266394;0,131064375464515;;;
GALP;5,75;;;GALP_59;2;0,4204926775296;0,184789962266394;0,131064375464515;;;
GALP;6,9;;;GALP_59;2;0,555402259584;0,17956743119424;0,120172573433856;;;
GALP;10,35;;;GALP_59;2;0,7482658112928;0,179539563161272;0,120165374486016;;;
GALP;13,8;;;GALP_59;2;0,964461927384;0,201037221813289;0,13628608591008;;;
GALP;17,25;;;GALP_59;2;1,175790621672;0,201037221813289;0,13628608591008;;;
GALP;20,7;;;GALP_59;2;1,466547467292;0,201037221813289;0,13628608591008;;;
GALP;1,15;;;GALP_61;2;0,189853534065;0,20901601441536;0,1411620896144;;;
GALP;2,3;;;GALP_61;2;0,23501323518825;0,20901601441536;0,1411620896144;;;
GALP;3,45;;;GALP_61;2;0,2896181883392;0,180940171385844;0,128333867642338;;;
GALP;4,6;;;GALP_61;2;0,3383245584576;0,180940171385844;0,128333867642338;;;
GALP;5,75;;;GALP_61;2;0,4117324134144;0,180940171385844;0,128333867642338;;;
GALP;6,9;;;GALP_61;2;0,543831379176;0,17582644304436;0,117668978153984;;;
GALP;10,35;;;GALP_61;2;0,7326769402242;0,175799155595412;0,117661929184224;;;
GALP;13,8;;;GALP_61;2;0,9443689705635;0,196848946358845;0,13344679245362;;;
GALP;17,25;;;GALP_61;2;1,1512949837205;0,196848946358845;0,13344679245362;;;
GALP;20,7;;;GALP_61;2;1,43599439505675;0,196848946358845;0,13344679245362;;;
GALP;1,15;;;GALP_63;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_63;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_63;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_63;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_63;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_63;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_63;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_63;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_63;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_63;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_64;2;0,189853534065;0,20929801441536;0,1415380896144;;;
GALP;2,3;;;GALP_64;2;0,23501323518825;0,20929801441536;0,1415380896144;;;
GALP;3,45;;;GALP_64;2;0,2896181883392;0,181222171385844;0,128709867642338;;;
GALP;4,6;;;GALP_64;2;0,3383245584576;0,181222171385844;0,128709867642338;;;
GALP;5,75;;;GALP_64;2;0,4117324134144;0,181222171385844;0,128709867642338;;;
GALP;6,9;;;GALP_64;2;0,543831379176;0,17610844304436;0,118044978153984;;;
GALP;10,35;;;GALP_64;2;0,7326769402242;0,176081155595412;0,118037929184224;;;
GALP;13,8;;;GALP_64;2;0,9443689705635;0,197130946358845;0,13382279245362;;;
GALP;17,25;;;GALP_64;2;1,1512949837205;0,197130946358845;0,13382279245362;;;
GALP;20,7;;;GALP_64;2;1,43599439505675;0,197130946358845;0,13382279245362;;;
GALP;1,15;;;GALP_65;2;0,189853534065;0,20929801441536;0,1415380896144;;;
GALP;2,3;;;GALP_65;2;0,23501323518825;0,20929801441536;0,1415380896144;;;
GALP;3,45;;;GALP_65;2;0,2896181883392;0,181222171385844;0,128709867642338;;;
GALP;4,6;;;GALP_65;2;0,3383245584576;0,181222171385844;0,128709867642338;;;
GALP;5,75;;;GALP_65;2;0,4117324134144;0,181222171385844;0,128709867642338;;;
GALP;6,9;;;GALP_65;2;0,543831379176;0,17610844304436;0,118044978153984;;;
GALP;10,35;;;GALP_65;2;0,7326769402242;0,176081155595412;0,118037929184224;;;
GALP;13,8;;;GALP_65;2;0,9443689705635;0,197130946358845;0,13382279245362;;;
GALP;17,25;;;GALP_65;2;1,1512949837205;0,197130946358845;0,13382279245362;;;
GALP;20,7;;;GALP_65;2;1,43599439505675;0,197130946358845;0,13382279245362;;;
GALP;1,15;;;GALP_66;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_66;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_66;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_66;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_66;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_66;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_66;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_66;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_66;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_66;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_67;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_67;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_67;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_67;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_67;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_67;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_67;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_67;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_67;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_67;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_68;2;0,181774660275;0,2003917159296;0,135515192184;;;
GALP;2,3;;;GALP_68;2;0,22501267198875;0,2003917159296;0,135515192184;;;
GALP;3,45;;;GALP_68;2;0,277294010112;0,173510589624745;0,123232851997983;;;
GALP;4,6;;;GALP_68;2;0,323927768736;0,173510589624745;0,123232851997983;;;
GALP;5,75;;;GALP_68;2;0,394211885184;0,173510589624745;0,123232851997983;;;
GALP;6,9;;;GALP_68;2;0,52068961836;0,1686144667446;0,11302178759424;;;
GALP;10,35;;;GALP_68;2;0,701499198087;0,168588340463693;0,11301503858064;;;
GALP;13,8;;;GALP_68;2;0,9041830569225;0,188742395449958;0,1281282055407;;;
GALP;17,25;;;GALP_68;2;1,1023037078175;0,188742395449958;0,1281282055407;;;
GALP;20,7;;;GALP_68;2;1,37488825058625;0,188742395449958;0,1281282055407;;;
GALP;1,15;;;GALP_69;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_69;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_69;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_69;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_69;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_69;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_69;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_69;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_69;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_69;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_70;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_70;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_70;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_70;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
GALP;5,75;;;GALP_70;2;0,4029721492992;0,177366380505294;0,12597135982016;;;
GALP;6,9;;;GALP_70;2;0,532260498768;0,17236145489448;0,115533382874112;;;
GALP;10,35;;;GALP_70;2;0,7170880691556;0,172334748029553;0,115526483882432;;;
GALP;13,8;;;GALP_70;2;0,924276013743;0,192936670904402;0,13097549899716;;;
GALP;17,25;;;GALP_70;2;1,126799345769;0,192936670904402;0,13097549899716;;;
GALP;20,7;;;GALP_70;2;1,4054413228215;0,192936670904402;0,13097549899716;;;
GALP;1,15;;;GALP_75;2;0,189853534065;0,20929801441536;0,1415380896144;;;
GALP;2,3;;;GALP_75;2;0,23501323518825;0,20929801441536;0,1415380896144;;;
GALP;3,45;;;GALP_75;2;0,2896181883392;0,181222171385844;0,128709867642338;;;
GALP;4,6;;;GALP_75;2;0,3383245584576;0,181222171385844;0,128709867642338;;;
GALP;5,75;;;GALP_75;2;0,4117324134144;0,181222171385844;0,128709867642338;;;
GALP;6,9;;;GALP_75;2;0,543831379176;0,17610844304436;0,118044978153984;;;
GALP;10,35;;;GALP_75;2;0,7326769402242;0,176081155595412;0,118037929184224;;;
GALP;13,8;;;GALP_75;2;0,9443689705635;0,197130946358845;0,13382279245362;;;
GALP;17,25;;;GALP_75;2;1,1512949837205;0,197130946358845;0,13382279245362;;;
GALP;20,7;;;GALP_75;2;1,43599439505675;0,197130946358845;0,13382279245362;;;
GALP;1,15;;;GALP_76;2;0,19389297096;0,21375116365824;0,1445495383296;;;
GALP;2,3;;;GALP_76;2;0,240013516788;0,21375116365824;0,1445495383296;;;
GALP;3,45;;;GALP_76;2;0,2957802774528;0,185077962266394;0,131448375464515;;;
GALP;4,6;;;GALP_76;2;0,3455229533184;0,185077962266394;0,131448375464515;;;
GALP;5,75;;;GALP_76;2;0,4204926775296;0,185077962266394;0,131448375464515;;;
GALP;6,9;;;GALP_76;2;0,555402259584;0,17985543119424;0,120556573433856;;;
GALP;10,35;;;GALP_76;2;0,7482658112928;0,179827563161272;0,120549374486016;;;
GALP;13,8;;;GALP_76;2;0,964461927384;0,201325221813289;0,13667008591008;;;
GALP;17,25;;;GALP_76;2;1,175790621672;0,201325221813289;0,13667008591008;;;
GALP;20,7;;;GALP_76;2;1,466547467292;0,201325221813289;0,13667008591008;;;
GALP;1,15;;;GALP_78;2;0,181774660275;0,2003917159296;0,135515192184;;;
GALP;2,3;;;GALP_78;2;0,22501267198875;0,2003917159296;0,135515192184;;;
GALP;3,45;;;GALP_78;2;0,277294010112;0,173510589624745;0,123232851997983;;;
GALP;4,6;;;GALP_78;2;0,323927768736;0,173510589624745;0,123232851997983;;;
GALP;5,75;;;GALP_78;2;0,394211885184;0,173510589624745;0,123232851997983;;;
GALP;6,9;;;GALP_78;2;0,52068961836;0,1686144667446;0,11302178759424;;;
GALP;10,35;;;GALP_78;2;0,701499198087;0,168588340463693;0,11301503858064;;;
GALP;13,8;;;GALP_78;2;0,9041830569225;0,188742395449958;0,1281282055407;;;
GALP;17,25;;;GALP_78;2;1,1023037078175;0,188742395449958;0,1281282055407;;;
GALP;20,7;;;GALP_78;2;1,37488825058625;0,188742395449958;0,1281282055407;;;
GALP;1,15;;;GALP_79;2;0,17773522338;0,19593856668672;0,1325037434688;;;
GALP;2,3;;;GALP_79;2;0,220012390389;0,19593856668672;0,1325037434688;;;
GALP;3,45;;;GALP_79;2;0,2711319209984;0,169654798744195;0,120494344175806;;;
GALP;4,6;;;GALP_79;2;0,3167293738752;0,169654798744195;0,120494344175806;;;
GALP;5,75;;;GALP_79;2;0,3854516210688;0,169654798744195;0,120494344175806;;;
GALP;6,9;;;GALP_79;2;0,509118737952;0,16486747859472;0,110510192314368;;;
GALP;10,35;;;GALP_79;2;0,6859103270184;0,164841932897833;0,110503593278848;;;
GALP;13,8;;;GALP_79;2;0,884090100102;0,184548119995515;0,12528091208424;;;
GALP;17,25;;;GALP_79;2;1,077808069866;0,184548119995515;0,12528091208424;;;
GALP;20,7;;;GALP_79;2;1,344335178351;0,184548119995515;0,12528091208424;;;
GALP;1,15;;;GALP_80;2;0,181774660275;0,2003917159296;0,135515192184;;;
GALP;2,3;;;GALP_80;2;0,22501267198875;0,2003917159296;0,135515192184;;;
GALP;3,45;;;GALP_80;2;0,277294010112;0,173510589624745;0,123232851997983;;;
GALP;4,6;;;GALP_80;2;0,323927768736;0,173510589624745;0,123232851997983;;;
GALP;5,75;;;GALP_80;2;0,394211885184;0,173510589624745;0,123232851997983;;;
GALP;6,9;;;GALP_80;2;0,52068961836;0,1686144667446;0,11302178759424;;;
GALP;10,35;;;GALP_80;2;0,701499198087;0,168588340463693;0,11301503858064;;;
GALP;13,8;;;GALP_80;2;0,9041830569225;0,188742395449958;0,1281282055407;;;
GALP;17,25;;;GALP_80;2;1,1023037078175;0,188742395449958;0,1281282055407;;;
GALP;20,7;;;GALP_80;2;1,37488825058625;0,188742395449958;0,1281282055407;;;
GALP;1,15;;;GALP_81;2;0,17773522338;0,19593856668672;0,1325037434688;;;
GALP;2,3;;;GALP_81;2;0,220012390389;0,19593856668672;0,1325037434688;;;
GALP;3,45;;;GALP_81;2;0,2711319209984;0,169654798744195;0,120494344175806;;;
GALP;4,6;;;GALP_81;2;0,3167293738752;0,169654798744195;0,120494344175806;;;
GALP;5,75;;;GALP_81;2;0,3854516210688;0,169654798744195;0,120494344175806;;;
GALP;6,9;;;GALP_81;2;0,509118737952;0,16486747859472;0,110510192314368;;;
GALP;10,35;;;GALP_81;2;0,6859103270184;0,164841932897833;0,110503593278848;;;
GALP;13,8;;;GALP_81;2;0,884090100102;0,184548119995515;0,12528091208424;;;
GALP;17,25;;;GALP_81;2;1,077808069866;0,184548119995515;0,12528091208424;;;
GALP;20,7;;;GALP_81;2;1,344335178351;0,184548119995515;0,12528091208424;;;
GALP;1,15;;;GALP_82;2;0,189853534065;0,20929801441536;0,1415380896144;;;
GALP;2,3;;;GALP_82;2;0,23501323518825;0,20929801441536;0,1415380896144;;;
GALP;3,45;;;GALP_82;2;0,2896181883392;0,181222171385844;0,128709867642338;;;
GALP;4,6;;;GALP_82;2;0,3383245584576;0,181222171385844;0,128709867642338;;;
GALP;5,75;;;GALP_82;2;0,4117324134144;0,181222171385844;0,128709867642338;;;
GALP;6,9;;;GALP_82;2;0,543831379176;0,17610844304436;0,118044978153984;;;
GALP;10,35;;;GALP_82;2;0,7326769402242;0,176081155595412;0,118037929184224;;;
GALP;13,8;;;GALP_82;2;0,9443689705635;0,197130946358845;0,13382279245362;;;
GALP;17,25;;;GALP_82;2;1,1512949837205;0,197130946358845;0,13382279245362;;;
GALP;20,7;;;GALP_82;2;1,43599439505675;0,197130946358845;0,13382279245362;;;
GALP;1,15;;;GALP_84;2;0,1571;0,177817380261329;0,107714027055617;;;
GALP;2,3;;;GALP_84;2;0,2071;0,177817380261329;0,107714027055617;;;
GALP;3,45;;;GALP_84;2;0,2256;0,177817380261329;0,107714027055617;;;
GALP;4,6;;;GALP_84;2;0,2875;0,177817380261329;0,107714027055617;;;
GALP;5,75;;;GALP_84;2;0,3521;0,177817380261329;0,107714027055617;;;
GALP;6,9;;;GALP_84;2;0,4495;0,177817380261329;0,107714027055617;;;
GALP;10,35;;;GALP_84;2;0,636;0,177817380261329;0,107714027055617;;;
GALP;13,8;;;GALP_84;2;0,8337;0,177817380261329;0,107714027055617;;;
GALP;17,25;;;GALP_84;2;1,0223;0,177817380261329;0,107714027055617;;;
GALP;20,7;;;GALP_84;2;1,2211;0,177817380261329;0,107714027055617;;;
GALP;1,15;;;GALP_85;2;0,18581409717;0,20484486517248;0,1385266408992;;;
GALP;2,3;;;GALP_85;2;0,2300129535885;0,20484486517248;0,1385266408992;;;
GALP;3,45;;;GALP_85;2;0,2834560992256;0,177366380505294;0,12597135982016;;;
GALP;4,6;;;GALP_85;2;0,3311261635968;0,177366380505294;0,12597135982016;;;
